,,AtmosphericPressure,WindDirection,WindSpeed,Gust,WaveHeight,WavePeriod,MeanWaveDirection,Hmax,AirTemperature,DewPoint,SeaTemperature,RelativeHumidity
,,avail,avail,avail,avail,avail,avail,avail,avail,avail,avail,avail,avail
station_id,Date,,,,,,,,,,,,
M4,2013-12-20,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2013-12-21,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2013-12-22,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2013-12-23,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2013-12-24,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2013-12-25,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2013-12-26,100.0,100.0,95.8333333333,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2013-12-27,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2013-12-28,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2013-12-29,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2013-12-30,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2013-12-31,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-01-01,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-01-02,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-01-03,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-01-04,100.0,100.0,95.8333333333,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-01-05,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-01-06,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-01-07,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-01-08,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-01-09,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-01-10,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-01-11,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-01-12,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-01-13,95.8333333333,95.8333333333,95.8333333333,95.8333333333,0.0,0.0,0.0,0.0,95.8333333333,0.0,95.8333333333,0.0
M4,2014-01-14,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-01-15,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-01-16,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-01-17,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-01-18,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-01-19,95.8333333333,95.8333333333,95.8333333333,95.8333333333,0.0,0.0,0.0,0.0,95.8333333333,0.0,95.8333333333,0.0
M4,2014-01-20,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-01-21,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-01-22,95.8333333333,95.8333333333,95.8333333333,95.8333333333,0.0,0.0,0.0,0.0,95.8333333333,0.0,95.8333333333,0.0
M4,2014-01-23,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-01-24,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-01-25,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-01-26,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-01-27,100.0,100.0,100.0,100.0,45.8333333333,45.8333333333,45.8333333333,45.8333333333,100.0,0.0,100.0,0.0
M4,2014-01-28,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-01-29,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-01-30,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-01-31,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-02-01,100.0,100.0,95.8333333333,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-02-02,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-02-03,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-02-04,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-02-05,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-02-06,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-02-07,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-02-08,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-02-09,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-02-10,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-02-11,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-02-12,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-02-13,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-02-14,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-02-15,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-02-16,100.0,100.0,100.0,100.0,4.16666666667,4.16666666667,100.0,4.16666666667,100.0,0.0,100.0,0.0
M4,2014-02-17,100.0,100.0,100.0,100.0,0.0,0.0,37.5,0.0,100.0,0.0,100.0,0.0
M4,2014-02-18,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-02-19,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-02-20,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-02-21,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-02-22,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-02-23,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-02-24,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
M4,2014-02-25,100.0,100.0,100.0,100.0,45.8333333333,45.8333333333,45.8333333333,45.8333333333,100.0,0.0,100.0,0.0
M4,2014-02-26,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-02-27,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-02-28,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-02,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-03,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-04,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-05,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-06,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-07,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-08,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-09,100.0,100.0,100.0,100.0,95.8333333333,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-10,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-11,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-12,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-13,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-14,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-15,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-16,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-17,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-18,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-19,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-20,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-21,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-22,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-23,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-24,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-26,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-27,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-28,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-29,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-30,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-03-31,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-04-01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-04-02,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-04-03,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-04-04,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-04-05,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-04-06,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-04-07,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.8333333333,0.0,100.0,0.0
M4,2014-04-08,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.6666666667,0.0,100.0,0.0
M4,2014-04-09,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-04-10,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.8333333333,0.0,100.0,0.0
M4,2014-04-11,91.6666666667,91.6666666667,91.6666666667,91.6666666667,91.6666666667,91.6666666667,91.6666666667,91.6666666667,83.3333333333,0.0,91.6666666667,0.0
M4,2014-04-12,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-04-13,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-04-14,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-04-15,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-04-16,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,0.0,95.8333333333,0.0
M4,2014-04-17,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-04-18,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-04-19,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-04-20,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-04-21,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-04-22,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-04-23,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,0.0,95.8333333333,0.0
M4,2014-04-24,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-04-25,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,0.0,95.8333333333,0.0
M4,2014-04-26,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-04-27,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-04-28,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-04-29,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-04-30,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-02,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-03,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-04,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-05,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.8333333333,100.0,0.0,100.0,0.0
M4,2014-05-06,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-07,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-08,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-09,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-10,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-11,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-12,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-13,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-14,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-15,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-16,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-17,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-18,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-19,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-20,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-21,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-22,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-23,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-24,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-26,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-27,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-28,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-29,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-30,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-05-31,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,95.8333333333,0.0
M4,2014-06-01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-06-02,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-06-03,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-06-04,91.6666666667,91.6666666667,91.6666666667,91.6666666667,91.6666666667,91.6666666667,91.6666666667,91.6666666667,91.6666666667,0.0,91.6666666667,0.0
M4,2014-06-05,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-06-06,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-06-07,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-06-08,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-06-09,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-06-10,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-06-11,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-06-12,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-06-13,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-06-14,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-06-15,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-06-16,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-06-17,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-06-18,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-06-19,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-06-20,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-06-21,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-06-22,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-06-23,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-06-24,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-06-25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-06-26,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-06-27,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-06-28,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-06-29,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-06-30,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-02,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-03,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-04,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-05,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-06,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-07,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-08,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-09,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-10,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-11,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-12,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-13,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-14,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-15,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-16,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-17,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-18,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-19,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-20,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-21,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-22,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-23,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-24,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-26,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-27,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-28,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-29,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-30,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-07-31,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-08-01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-08-02,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-08-03,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-08-04,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-08-05,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-08-06,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-08-07,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-08-08,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-08-09,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
M4,2014-08-10,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
